,PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,CLOSE_DEF_DIST_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
0,201565,"Rose, Derrick",1,64,12,0-2 Feet - Very Tight,0.015,0.08,0.2,0.385,0.385,0.013,0.08,0.19,0.417,0.001,0.0,0.02,0.0
1,201565,"Rose, Derrick",2,64,57,2-4 Feet - Tight,0.136,0.75,1.89,0.397,0.401,0.129,0.73,1.8,0.409,0.007,0.02,0.09,0.167
2,201565,"Rose, Derrick",3,64,61,4-6 Feet - Open,0.221,1.27,3.08,0.411,0.429,0.19,1.16,2.64,0.438,0.031,0.11,0.44,0.25
3,201565,"Rose, Derrick",4,64,39,6+ Feet - Wide Open,0.075,0.44,1.05,0.418,0.455,0.048,0.36,0.67,0.535,0.027,0.08,0.38,0.208
