,PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,SHOT_TYPE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
0,201565,"Rose, Derrick",1,51,48,Catch and Shoot,0.19,0.9,2.92,0.309,0.44,0.024,0.14,0.37,0.368,0.165,0.76,2.55,0.3
1,201565,"Rose, Derrick",2,51,49,Pull Ups,0.441,2.39,6.8,0.352,0.405,0.274,1.67,4.22,0.395,0.168,0.73,2.59,0.28
2,201565,"Rose, Derrick",3,51,51,Less than 10 ft,0.364,3.33,5.61,0.594,0.594,0.364,3.33,5.61,0.594,0.0,0.0,0.0,
3,201565,"Rose, Derrick",4,51,3,Other,0.005,0.0,0.08,0.0,0.0,0.001,0.0,0.02,0.0,0.004,0.0,0.06,0.0
