,PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,TOUCH_TIME_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
0,201565,"Rose, Derrick",1,64,62,Touch < 2 Seconds,0.238,1.55,3.31,0.467,0.488,0.187,1.41,2.61,0.539,0.051,0.14,0.7,0.2
1,201565,"Rose, Derrick",2,64,64,Touch 2-6 Seconds,0.535,4.02,7.45,0.539,0.542,0.523,3.97,7.28,0.545,0.012,0.05,0.17,0.273
2,201565,"Rose, Derrick",3,64,60,Touch 6+ Seconds,0.227,1.63,3.16,0.515,0.517,0.223,1.61,3.11,0.518,0.003,0.02,0.05,0.333
